Time,Influnent COD,Influnent SO42-,Methane at location 4,O2 at location 4,Ph at location 5,ORP at location 6,V at location 7
day13 18:15,,,1.447686902,0.316806666,6.713378725,-428.5821583,0.216718743
day13 18:20,,,2.007471248,0.343039996,7.054617643,-414.8639675,0.21399711
day13 18:25,,,1.700823761,0.324171303,7.13912731,-421.9904953,0.20979526
day13 18:30,,,1.704145242,0.325532299,6.89473927,-417.782314,0.205622513
day13 18:35,,,2.24557566,0.334153691,6.645991648,-407.0063226,0.210970773
day13 18:40,,,2.501435753,0.333958585,6.868584451,-408.4026869,0.208767654
day13 18:45,,,2.063231889,0.342632188,6.867466409,-400.3915749,0.204124602
day13 18:50,,,2.136071644,0.347779355,6.69316245,-403.2932564,0.212900631
day13 18:55,,,2.464823101,0.350361582,6.757709975,-388.2252128,0.208527681
day13 19:00,,,2.867892152,0.356402728,7.002179824,-398.2784694,0.202023092
day13 19:05,,,0.829105823,0.354919354,6.890166522,-383.2977602,0.219459347
day13 19:10,,,2.218163084,0.347394221,6.425493285,-361.3617885,0.233841288
day13 19:15,,,1.831693308,0.349042753,6.83785435,-365.4371047,0.226810634
day13 19:20,,,2.18375554,0.34144981,6.767244862,-345.7083535,0.242088471
day13 19:25,,,2.10336093,0.323050166,7.017770736,-314.7764872,0.242140548
day13 19:30,,,1.749907609,0.345836481,6.831463741,-332.8322021,0.263316085
day13 19:35,,,1.50707987,0.337570061,6.739089876,-332.6245784,0.254073567
day13 19:40,,,2.348950595,0.334576232,6.85149496,-319.433534,0.245665439
day13 19:45,,,1.375496324,0.328053332,6.774856985,-302.2507308,0.276724963
day13 19:50,,,2.534087782,0.33316718,6.936296015,-294.4585646,0.280562814
day13 19:55,,,1.326802746,0.334292113,6.337934077,-278.8108431,0.285640765
day13 20:00,272.8399909,41.71702503,1.450567796,0.328503155,6.903360232,-266.3433567,0.295104789
day13 20:05,,,3.189792453,0.317433883,6.240498517,-265.9355583,0.297497097
day13 20:10,,,1.592923593,0.315406373,6.634732007,-275.7145657,0.301318633
day13 20:15,,,2.097081525,0.310694136,6.92106733,-284.3399114,0.300850915
day13 20:20,,,2.061946575,0.30133234,6.719449859,-284.5639385,0.295023449
day13 20:25,,,1.455215613,0.296211114,6.90272609,-297.8239813,0.316963465
day13 20:30,,,2.038576854,0.295426755,6.858170911,-305.564101,0.314446572
day13 20:35,,,1.792769078,0.280170832,6.998225955,-308.8651271,0.313498442
day13 20:40,,,1.738652786,0.290348813,6.861186823,-314.6483634,0.317144801
day13 20:45,,,2.602415363,0.274695462,7.046057719,-318.0200223,0.320196813
day13 20:50,,,2.564956989,0.273627437,6.958046394,-328.2246512,0.331156983
day13 20:55,,,1.085786779,0.261047287,7.332485882,-334.5061662,0.329745316
day13 21:00,,,1.86780834,0.255435388,7.165979846,-338.4609162,0.328932124
day13 21:05,,,1.873036846,0.249419862,6.66878204,-350.3393016,0.321831365
day13 21:10,,,2.010957809,0.241795956,6.757693775,-354.6569279,0.308441981
day13 21:15,,,2.021022424,0.255750507,6.868289997,-351.7984723,0.305886863
day13 21:20,,,2.487887536,0.258130501,6.866277776,-366.7921973,0.282161575
day13 21:25,,,2.106775823,0.256749954,6.841710098,-363.5592547,0.282204427
day13 21:30,,,2.626221114,0.251465585,6.836397475,-359.4529939,0.273008978
day13 21:35,,,3.527838263,0.255365691,6.853742928,-364.3772376,0.249333468
day13 21:40,,,3.77182697,0.261432718,6.894429473,-353.3096093,0.257631444
day13 21:45,,,2.747343164,0.270868453,6.915965259,-390.0715278,0.244468027
day13 21:50,,,1.063197019,0.256210374,6.673983989,-390.131557,0.245031786
day13 21:55,,,2.201844472,0.255036869,6.915223731,-381.8271582,0.230108267
day13 22:00,266.9183547,42.67461575,2.808189965,0.254297582,7.127514899,-385.2058274,0.220094587
day13 22:05,,,3.769865836,0.257125239,6.811990615,-384.6555424,0.220942031
day13 22:10,,,1.578203331,0.257661332,7.325591479,-372.9646592,0.216702947
day13 22:15,,,2.604706563,0.259767597,6.85003957,-371.8466784,0.218267141
day13 22:20,,,2.575376609,0.266203768,6.915958358,-378.2885841,0.224479488
day13 22:25,,,2.984616145,0.267098855,6.787622478,-362.7852158,0.2155438
day13 22:30,,,2.817092976,0.267449574,6.810367358,-382.5816726,0.212694606
day13 22:35,,,1.900173782,0.270294349,6.721944431,-356.5260627,0.216337944
day13 22:40,,,4.481940474,0.278282042,6.53323061,-355.5110665,0.208164209
day13 22:45,,,2.722190578,0.275475959,6.743532424,-362.4444524,0.203923425
day13 22:50,,,2.627533075,0.280734113,6.800993405,-348.2754109,0.197421382
day13 22:55,,,2.847619435,0.286215785,6.837623051,-348.2524071,0.199148123
day13 23:00,,,2.775028135,0.285355025,6.547700356,-352.4160929,0.202194563
day13 23:05,,,3.123371701,0.27738606,6.932294469,-337.1665376,0.226667903
day13 23:10,,,3.216368646,0.271552177,6.763991567,-329.2931017,0.250974698
day13 23:15,,,2.718091424,0.270147206,6.755830499,-313.0613428,0.275704236
day13 23:20,,,2.395108743,0.264779649,6.738378487,-305.9416193,0.309511142
day13 23:25,,,2.529246584,0.25849318,6.883213343,-309.1109941,0.321861032
day13 23:30,,,2.467802193,0.25243901,6.864135583,-292.7209783,0.347219083
day13 23:35,,,3.194726184,0.24892642,6.937674054,-311.0568291,0.362388612
day13 23:40,,,2.588924025,0.239822678,6.92713215,-296.2098909,0.39657179
day13 23:45,,,2.725350359,0.240185835,7.008098448,-291.7006837,0.438547958
day13 23:50,,,1.947327816,0.233919824,6.88626126,-286.3347555,0.459760035
day13 23:55,,,2.915670422,0.223959656,6.741660776,-267.0790052,0.474435343
day14 00:00,271.0161931,44.427828,3.589909544,0.215186448,6.821246929,-276.8119242,0.488474056
day14 00:05,,,4.010077433,0.217191015,7.127944083,-298.6543876,0.499683497
day14 00:10,,,2.651324993,0.232431795,6.962656884,-286.060337,0.484865436
day14 00:15,,,3.290165418,0.221122079,7.010850155,-300.926646,0.466995114
day14 00:20,,,2.689335322,0.225696767,6.947061986,-323.0389506,0.477007629
day14 00:25,,,2.407921226,0.219864564,6.968459021,-318.2562583,0.40440325
day14 00:30,,,2.35556682,0.21807744,6.921883061,-326.0985303,0.396825622
day14 00:35,,,1.773615172,0.215206458,7.01436964,-317.8862397,0.388697058
day14 00:40,,,1.419329466,0.220803505,7.400403418,-366.0919171,0.366708384
day14 00:45,,,2.16484601,0.205016467,6.871123398,-363.2995057,0.356933296
day14 00:50,,,2.112239694,0.210981805,7.050318505,-382.6632793,0.344697446
day14 00:55,,,2.128161886,0.213783269,6.938474349,-386.7860201,0.319495753
day14 01:00,,,2.200945183,0.223123398,6.878290187,-390.8265264,0.309283556
day14 01:05,,,3.285698014,0.221337411,7.085770562,-402.7590061,0.291662228
day14 01:10,,,4.161225294,0.21965132,7.016754412,-407.4701516,0.279686989
day14 01:15,,,2.070778596,0.209379479,7.007967268,-408.407623,0.258549054
day14 01:20,,,0.324059153,0.224461793,6.922551626,-408.6153812,0.254894278
day14 01:25,,,2.336218325,0.233488093,6.694863031,-430.3697763,0.24951912
day14 01:30,,,2.232371064,0.228561766,6.278073191,-425.5219378,0.2359468
day14 01:35,,,1.699061888,0.22832783,6.804606694,-409.7908983,0.226234794
day14 01:40,,,1.903066119,0.247691003,6.872873086,-424.3333639,0.219530248
day14 01:45,,,1.531222,0.225215118,6.896209285,-443.2939349,0.202303594
day14 01:50,,,2.583162584,0.246751182,6.965217324,-455.5789462,0.191247584
day14 01:55,,,2.685168015,0.232811652,6.542010247,-422.5749382,0.17644117
day14 02:00,281.0426834,39.39600505,3.168168922,0.24413127,6.866713815,-425.3135047,0.166346761
day14 02:05,,,1.190647236,0.239655292,6.855897304,-446.5121733,0.170013575
day14 02:10,,,2.504875809,0.241630332,7.035240695,-422.4828716,0.172583186
day14 02:15,,,1.257557057,0.248800717,6.832873307,-442.6710289,0.177390787
day14 02:20,,,2.439902032,0.252220504,6.990914761,-442.1569551,0.177171005
day14 02:25,,,2.17176548,0.253840933,6.856501468,-440.742454,0.176779161
day14 02:30,,,3.2291229,0.262894556,6.775029711,-456.9138326,0.180846085
day14 02:35,,,3.994355844,0.265425415,6.829006751,-440.4587801,0.186651627
day14 02:40,,,2.617249713,0.270204111,6.911431285,-439.1413356,0.184785311
day14 02:45,,,2.609118919,0.261161035,6.835918105,-439.0834301,0.180845194
day14 02:50,,,3.102504471,0.269069356,6.790398172,-430.2261408,0.182265479
day14 02:55,,,2.588821392,0.272700704,7.469334615,-429.5587241,0.191935035
day14 03:00,,,2.346514231,0.284561128,6.73476357,-436.1294169,0.191289656
day14 03:05,,,2.881587232,0.270448808,7.052869633,-431.5344901,0.227620562
day14 03:10,,,1.813944131,0.270286638,6.363981323,-433.8095592,0.232424924
day14 03:15,,,2.39108337,0.249524033,6.929936612,-407.5070984,0.249044649
day14 03:20,,,3.037838762,0.253737126,6.875517646,-393.5697588,0.262196258
day14 03:25,,,1.034802914,0.253075839,6.978413637,-381.5113916,0.308938574
day14 03:30,,,3.152116026,0.249739791,6.875163079,-377.6533499,0.314878223
day14 03:35,,,2.492672662,0.239958799,6.936018979,-350.9833303,0.336218828
day14 03:40,,,3.901058466,0.239789671,6.987539675,-352.4360845,0.352150332
day14 03:45,,,2.507438591,0.239489853,6.343011442,-335.039143,0.365131125
day14 03:50,,,2.563948131,0.227960698,6.976508308,-338.9997266,0.386746282
day14 03:55,,,1.720957127,0.216658609,6.979749647,-324.7903406,0.400340539
day14 04:00,268.0723882,39.78590351,2.888333691,0.211534649,6.727336379,-315.6411347,0.449068945
day14 04:05,,,2.554632978,0.214320512,6.927050014,-328.9350451,0.412793721
day14 04:10,,,2.370960727,0.245138395,6.898445599,-321.9828446,0.406814178
day14 04:15,,,2.446887708,0.232041603,7.190117924,-321.6860184,0.402063134
day14 04:20,,,2.974515531,0.230797566,7.006215354,-344.7230222,0.403517792
day14 04:25,,,1.974379978,0.238729223,7.069413842,-359.8925446,0.380568093
day14 04:30,,,1.379739095,0.25807333,6.902200457,-357.5577937,0.370014772
day14 04:35,,,2.970071035,0.250337383,7.141335973,-363.1974877,0.367123179
day14 04:40,,,3.367159328,0.255722918,7.036744103,-359.3694427,0.361028631
day14 04:45,,,3.822836955,0.256706218,6.796228714,-374.8188516,0.350748797
day14 04:50,,,1.979049879,0.280587083,6.946015491,-398.1771764,0.338250821
day14 04:55,,,2.524096515,0.281208472,6.656646595,-380.3045052,0.329627115
day14 05:00,,,2.53680589,0.265804457,6.878132595,-424.3747255,0.325286113
day14 05:05,,,2.03911636,0.272517107,6.941019608,-400.8301156,0.318576469
day14 05:10,,,0.574502074,0.272309571,6.876637381,-406.5501663,0.320891779
day14 05:15,,,2.474136966,0.258945101,7.02938395,-397.244034,0.307902307
day14 05:20,,,2.382614098,0.277862432,6.684995059,-415.4243564,0.301920951
day14 05:25,,,2.046044085,0.272258061,6.784840256,-388.0831523,0.290353545
day14 05:30,,,1.649562165,0.273787239,7.345395242,-420.5012987,0.316065034
day14 05:35,,,3.142336685,0.268494632,6.839649235,-426.7803776,0.276582089
day14 05:40,,,2.628611748,0.27489602,6.908083773,-427.6237696,0.287015324
day14 05:45,,,1.136403168,0.275632019,7.273573115,-412.2656883,0.281334391
day14 05:50,,,2.339324131,0.273454034,6.907236147,-436.2275276,0.284140622
day14 05:55,,,2.876026156,0.272263995,7.291549139,-441.6903649,0.27874541
day14 06:00,271.0924283,39.06648961,1.259110512,0.274690293,6.842089443,-462.7289909,0.283442075
day14 06:05,,,3.30709192,0.25756481,7.06824699,-447.9225581,0.269000301
day14 06:10,,,3.674000879,0.272808776,6.917504624,-454.3046667,0.265696565
day14 06:15,,,4.065989312,0.267957983,6.510700583,-453.5375359,0.271281545
day14 06:20,,,3.409754119,0.285638675,6.827978089,-434.6923948,0.270239092
day14 06:25,,,3.518679943,0.272251388,7.31841782,-471.7483877,0.262347758
day14 06:30,,,1.963701313,0.273006064,6.533347531,-454.0684513,0.270955362
day14 06:35,,,2.543383794,0.281825219,7.197122149,-463.5148816,0.270956988
day14 06:40,,,1.86708425,0.274184859,6.799267344,-455.1344802,0.258438687
day14 06:45,,,2.145568805,0.273799914,7.019574813,-460.809639,0.273097232
day14 06:50,,,2.326795388,0.267929016,6.927659133,-464.4151568,0.281918326
day14 06:55,,,2.30200392,0.272518927,6.866780539,-476.1803229,0.261935808
day14 07:00,,,2.833787876,0.28152392,6.855915517,-476.8294533,0.295417592
day14 07:05,,,1.365492968,0.276891524,6.7742802,-464.2234019,0.265823991
day14 07:10,,,2.027842028,0.272025308,6.873124927,-462.2495425,0.269817854
day14 07:15,,,2.365622368,0.27387427,6.585080601,-459.5672856,0.267872373
day14 07:20,,,2.895853602,0.272927161,6.917947293,-467.5315998,0.272122885
day14 07:25,,,2.799927188,0.293695758,6.885437263,-436.3100074,0.267347044
day14 07:30,,,1.147696382,0.270473418,6.82594607,-433.0772347,0.268983529
day14 07:35,,,1.619022053,0.270804247,7.055148177,-414.3846577,0.268465887
day14 07:40,,,1.758779084,0.272740252,6.233222831,-419.2085533,0.270306118
day14 07:45,,,1.771222776,0.268648339,6.704370329,-408.0343591,0.27224173
day14 07:50,,,2.145947565,0.267805856,6.648917296,-409.717086,0.269769175
day14 07:55,,,3.162602807,0.261940415,6.879616311,-394.9876907,0.280316382
day14 08:00,253.648836,39.3331258,2.301338754,0.271328558,6.932377513,-392.0071264,0.269729888
day14 08:05,,,3.647393511,0.248146629,6.715126106,-397.5075475,0.27120717
day14 08:10,,,2.887133378,0.273937232,6.919719732,-367.6190923,0.273457078
day14 08:15,,,2.243834091,0.272091305,6.834268672,-389.4705437,0.268027414
day14 08:20,,,2.006643528,0.264749876,7.017486181,-380.513454,0.266842687
day14 08:25,,,2.416226661,0.266165714,6.779827092,-396.7581556,0.271370316
day14 08:30,,,1.903603122,0.290872689,6.883853596,-367.8735394,0.274090341
day14 08:35,,,1.757452168,0.257140653,7.171499058,-368.7973491,0.258293551
day14 08:40,,,0.876409226,0.260209235,6.840677021,-364.1441197,0.258857976
day14 08:45,,,3.48393261,0.273055096,6.833234678,-360.5033144,0.266680766
day14 08:50,,,2.03895338,0.261436129,6.8252944,-364.2408686,0.259446744
day14 08:55,,,4.431752722,0.268505808,7.167388481,-354.0793604,0.264547986
day14 09:00,,,2.163102258,0.263352192,7.381602528,-351.688495,0.244157611
day14 09:05,,,3.177913232,0.271251417,6.706585986,-343.1119807,0.269505591
day14 09:10,,,2.404764137,0.258949559,6.925253187,-361.1226983,0.268342885
day14 09:15,,,1.429506052,0.268911999,6.732643207,-354.7100329,0.26650547
day14 09:20,,,1.015643246,0.274789918,6.71995515,-353.3447054,0.268346849
day14 09:25,,,2.08746186,0.277821219,6.583692597,-358.2754203,0.275676426
day14 09:30,,,3.649880538,0.264409526,6.904830757,-351.7981263,0.268251674
day14 09:35,,,4.169175299,0.24564942,6.956485345,-338.3694694,0.266622712
day14 09:40,,,2.872050094,0.263469796,6.940813479,-371.3498632,0.275526271
day14 09:45,,,2.238288888,0.262298993,6.525609927,-363.3056976,0.265154826
day14 09:50,,,0.996619447,0.262125907,6.858398177,-370.6454019,0.284585284
day14 09:55,,,2.100499406,0.26112868,6.853181192,-365.5373181,0.269609666
day14 10:00,241.5019274,37.37933187,0.716545132,0.25322637,6.800836132,-375.3099111,0.266680146
day14 10:05,,,1.035342004,0.260971788,6.906896587,-396.6244016,0.269528422
day14 10:10,,,4.551558984,0.254106131,6.9930342,-367.5618467,0.268045755
day14 10:15,,,1.785093638,0.268183791,6.866204164,-370.2467572,0.270161758
day14 10:20,,,2.366975735,0.255903467,6.662071547,-367.2853154,0.247550592
day14 10:25,,,0.035940155,0.251138084,6.824762912,-373.1030106,0.272463746
day14 10:30,,,2.545836134,0.251360022,6.81922467,-364.6484708,0.273668114
day14 10:35,,,1.13775711,0.257866265,7.262373574,-361.0451713,0.276188009
day14 10:40,,,2.459285105,0.252263006,6.750271688,-357.9147469,0.268231405
day14 10:45,,,2.417166537,0.259297798,6.906433183,-344.4973026,0.268922388
day14 10:50,,,2.968777178,0.257255571,7.292674607,-363.6325469,0.269082708
day14 10:55,,,3.602436502,0.254940147,6.466745589,-353.1572043,0.273299956
day14 11:00,,,3.958879796,0.236398183,7.015219866,-358.3856425,0.272166761
day14 11:05,,,2.68810907,0.254761363,6.9055507,-373.6300514,0.264787523
day14 11:10,,,2.447204659,0.253597687,6.904503433,-390.3721846,0.272925833
day14 11:15,,,3.490913265,0.258666122,6.838894986,-365.4160405,0.277306931
day14 11:20,,,1.916190939,0.275871844,7.298470457,-400.6367816,0.272246561
day14 11:25,,,1.408048169,0.266432867,6.875383914,-415.2165589,0.271758071
day14 11:30,,,2.749997422,0.235373516,6.845235969,-420.9477173,0.269149041
day14 11:35,,,2.634734968,0.25656446,6.909503256,-428.6788212,0.273328681
day14 11:40,,,2.967083599,0.251972041,6.844176832,-432.2366701,0.257463947
day14 11:45,,,2.405191953,0.264115757,6.857428828,-447.7212117,0.268592862
day14 11:50,,,3.908112629,0.25798696,6.593264351,-450.5050823,0.274090433
day14 11:55,,,1.814782922,0.257133022,6.918019635,-467.5806408,0.27007122
day14 12:00,233.0191267,33.05406916,3.898267168,0.248122153,6.901518938,-466.7236307,0.285434872
day14 12:05,,,1.952456811,0.254921977,6.691579621,-508.3289225,0.270081128
day14 12:10,,,2.628192994,0.255658558,7.076707089,-460.5713698,0.2794068
day14 12:15,,,3.245561485,0.266003845,7.136519938,-473.4097662,0.257818881
day14 12:20,,,2.930759858,0.252975653,6.772240861,-492.9458416,0.27549367
day14 12:25,,,2.578292316,0.250858443,6.892081416,-469.5474271,0.267798198
day14 12:30,,,2.453981943,0.256247233,6.831995782,-455.0117603,0.264308496
day14 12:35,,,2.0591893,0.250920427,6.657608411,-456.3750107,0.264869507
day14 12:40,,,1.923319967,0.25265755,6.991939111,-457.2599247,0.265273598
day14 12:45,,,3.949009873,0.256320253,6.875576478,-447.1060074,0.264233923
day14 12:50,,,2.747320588,0.2521686,7.002300011,-438.2716096,0.276311114
day14 12:55,,,1.935026417,0.251123725,6.894783148,-446.4944904,0.267737042
day14 13:00,,,2.739453703,0.260293214,7.205172407,-435.8289534,0.266776955
day14 13:05,,,2.184055365,0.261008458,6.860595264,-430.7482071,0.275038073
day14 13:10,,,2.31487434,0.259192384,6.749167828,-458.0999267,0.266552687
day14 13:15,,,3.383188523,0.256147661,6.899826407,-439.5520113,0.266957866
day14 13:20,,,3.022799877,0.25914649,6.808841814,-429.5344468,0.261423877
day14 13:25,,,2.452115188,0.250890727,6.710071016,-414.8640492,0.266116817
day14 13:30,,,2.662289776,0.25669127,6.790915655,-419.322365,0.266053591
day14 13:35,,,2.453819074,0.253559863,6.414596173,-424.8014266,0.261445655
day14 13:40,,,1.073031904,0.254991138,6.863374972,-426.3746443,0.260493001
day14 13:45,,,1.922874135,0.256619533,6.909818513,-425.8860665,0.261848982
day14 13:50,,,0.968779914,0.258211661,6.736693088,-406.1726548,0.260167812
day14 13:55,,,2.391684583,0.246408266,6.670624827,-413.9339242,0.267191391
day14 14:00,269.2187923,38.51704706,1.946615742,0.253827698,6.830334045,-396.7915355,0.26644922
day14 14:05,,,2.674664024,0.256821511,6.967647453,-413.3998423,0.268428616
day14 14:10,,,2.407414531,0.24055039,6.773470059,-420.6526377,0.266453292
day14 14:15,,,2.530201832,0.253778473,6.776698941,-428.3878979,0.26657543
day14 14:20,,,2.600843921,0.255816662,6.857604109,-447.4593402,0.265084012
day14 14:25,,,2.188928044,0.258185488,6.992267036,-424.849395,0.267286197
day14 14:30,,,2.763346954,0.247700451,6.952556089,-436.1236622,0.266214045
day14 14:35,,,2.469051819,0.254954512,7.627746453,-450.0658779,0.267234759
